Topics,Alpha,Beta,Coherence_cv,Coherence_umass
6,0.11,0.91,0.8218656222025554,-8.536056876271902
6,0.21000000000000002,0.01,0.40831163659458974,-3.149163491359547
6,0.21000000000000002,0.11,0.41020093479892233,-3.2697067886637687
6,0.21000000000000002,0.21000000000000002,0.41805318494637805,-3.611911653818288
6,0.21000000000000002,0.31000000000000005,0.7479922094692787,-4.177604261237749
6,0.21000000000000002,0.41000000000000003,0.7748741035660108,-4.480264448397756
6,0.21000000000000002,0.51,0.7006293581177792,-3.386397557771996
6,0.21000000000000002,0.6100000000000001,0.7267741907387971,-5.437882297343993
6,0.21000000000000002,0.7100000000000001,0.7589727734525998,-7.882595084466064
6,0.21000000000000002,0.81,0.8072869385282199,-5.616171116983732
6,0.21000000000000002,0.91,0.7848686548570791,-7.369172364073312
6,0.31000000000000005,0.01,0.397420394627261,-3.093989318009335
6,0.31000000000000005,0.11,0.431859550687174,-3.360759922240163
6,0.31000000000000005,0.21000000000000002,0.7437000520527363,-4.082221503440212
6,0.31000000000000005,0.31000000000000005,0.7446667601664861,-4.481455104836372
6,0.31000000000000005,0.41000000000000003,0.6986058942973613,-3.2739283413925704
6,0.31000000000000005,0.51,0.4459383949016531,-3.837407481164431
6,0.31000000000000005,0.6100000000000001,0.7523048155009747,-5.741602116585814
6,0.31000000000000005,0.7100000000000001,0.7367899065992485,-7.7226232562656625
6,0.31000000000000005,0.81,0.7831744919841488,-4.985804384829438
6,0.31000000000000005,0.91,0.8146245847145717,-7.066880932954548
6,0.41000000000000003,0.01,0.4159723143093288,-3.1507096605574105
6,0.41000000000000003,0.11,0.4204026561696083,-3.3480573103138647
6,0.41000000000000003,0.21000000000000002,0.4308240061004956,-3.679959610516232
6,0.41000000000000003,0.31000000000000005,0.4172136779874564,-3.2025082619357264
6,0.41000000000000003,0.41000000000000003,0.7512264374643562,-6.307660086488234
6,0.41000000000000003,0.51,0.5971011698866885,-4.800653464061192
6,0.41000000000000003,0.6100000000000001,0.7454011845091979,-7.083521565449878
6,0.41000000000000003,0.7100000000000001,0.7874363822241625,-5.371529170801273
6,0.41000000000000003,0.81,0.6616883296209076,-7.930373589323537
6,0.41000000000000003,0.91,0.7836231812834739,-8.387000540125412
6,0.51,0.01,0.39680427029379645,-3.0923682923918343
6,0.51,0.11,0.47838187022134665,-3.468790307914541
6,0.51,0.21000000000000002,0.43101680239972967,-3.6122269132605473
6,0.51,0.31000000000000005,0.7409686661635836,-4.344739143538171
6,0.51,0.41000000000000003,0.7601364991938073,-4.065333173298309
6,0.51,0.51,0.5693407582429548,-5.1810405713067595
6,0.51,0.6100000000000001,0.7915446564555167,-5.2449548630693625
6,0.51,0.7100000000000001,0.7442156557304164,-4.885896950702662
6,0.51,0.81,0.7634465811153253,-7.3268113361977205
6,0.51,0.91,0.7913777608424425,-4.482947077548469
6,0.6100000000000001,0.01,0.4009131738013821,-3.30118910761966
6,0.6100000000000001,0.11,0.47239659627278646,-3.5400022311769193
6,0.6100000000000001,0.21000000000000002,0.745001604532202,-3.6544567407048016
6,0.6100000000000001,0.31000000000000005,0.7240832728644212,-5.385498125585893
6,0.6100000000000001,0.41000000000000003,0.7254545583079258,-4.377680972887202
6,0.6100000000000001,0.51,0.63260856885463,-3.7316841742279467
6,0.6100000000000001,0.6100000000000001,0.7574528810878594,-5.045643715200348
6,0.6100000000000001,0.7100000000000001,0.7937521780530612,-6.306311399746119
6,0.6100000000000001,0.81,0.787128332257271,-6.252134921287432
6,0.6100000000000001,0.91,0.8054284860690434,-6.10993995020679
6,0.7100000000000001,0.01,0.40500475113901,-3.1719165100442623
6,0.7100000000000001,0.11,0.40809525992857143,-3.2015156874313093
6,0.7100000000000001,0.21000000000000002,0.7415487453341484,-3.9485021000240343
6,0.7100000000000001,0.31000000000000005,0.7641716443312664,-4.812718279948668
6,0.7100000000000001,0.41000000000000003,0.4599528621261319,-3.947640472940455
6,0.7100000000000001,0.51,0.5892979264026508,-6.25339212655086
6,0.7100000000000001,0.6100000000000001,0.7685928761959077,-5.453192019761532
6,0.7100000000000001,0.7100000000000001,0.7662309095573923,-5.946545515929224
6,0.7100000000000001,0.81,0.759017376601696,-7.595745871447183
6,0.7100000000000001,0.91,0.8025628909468652,-6.775803398299739
6,0.81,0.01,0.3905709561115753,-3.0915418165252544
6,0.81,0.11,0.4043090449335674,-3.1570770860043393
6,0.81,0.21000000000000002,0.7440233898659548,-4.0487680274292375
6,0.81,0.31000000000000005,0.46408594785413393,-4.600394406192415
6,0.81,0.41000000000000003,0.4558930569638808,-4.922000262983432
6,0.81,0.51,0.7406198684126138,-5.673109988762618
6,0.81,0.6100000000000001,0.7203167994817098,-7.060800349215632
6,0.81,0.7100000000000001,0.7720867201685905,-5.809492794221427
6,0.81,0.81,0.6500451098506649,-6.521456969703716
6,0.81,0.91,0.7877893835306167,-10.261345712828778
6,0.91,0.01,0.41193319075585655,-3.2271033065793326
6,0.91,0.11,0.42021774676007523,-3.199332444941135
6,0.91,0.21000000000000002,0.7488550240794817,-4.031246716147774
6,0.91,0.31000000000000005,0.7719914657374223,-4.24675983300773
6,0.91,0.41000000000000003,0.4209652006703739,-3.224423850153785
6,0.91,0.51,0.7670664350812633,-5.293743376797618
6,0.91,0.6100000000000001,0.7363455037275951,-6.967420471767639
6,0.91,0.7100000000000001,0.7665082340439159,-6.917272745615738
6,0.91,0.81,0.7805268332362174,-7.07290784914822
6,0.91,0.91,0.7805922503272692,-5.03216008456739
7,0.01,0.01,0.7542918181845121,-3.9505675472567225
7,0.01,0.11,0.7507530757359097,-3.664134546024983
7,0.01,0.21000000000000002,0.7539165355265139,-4.642785663905886
7,0.01,0.31000000000000005,0.7250951709092729,-4.516368034747971
7,0.01,0.41000000000000003,0.7129772758909635,-4.9892193862698235
7,0.01,0.51,0.7680804039750779,-5.774384868289259
7,0.01,0.6100000000000001,0.7734892800450325,-7.2329012991519
7,0.01,0.7100000000000001,0.8053895899227687,-7.79281580236204
7,0.01,0.81,0.8113470290388378,-7.428695928648358
7,0.01,0.91,0.824368364896093,-5.504734035128218
7,0.11,0.01,0.4987901250100029,-3.584071052874498
7,0.11,0.11,0.4165390956880791,-3.489853483063278
7,0.11,0.21000000000000002,0.40909743106790947,-3.1274329583279
7,0.11,0.31000000000000005,0.6675748590313431,-4.096432852879817
7,0.11,0.41000000000000003,0.7644267445164068,-4.022749903357725
7,0.11,0.51,0.7482689961791039,-4.823027287588952
7,0.11,0.6100000000000001,0.7603230628051928,-6.3939851459931845
7,0.11,0.7100000000000001,0.7958125831825393,-6.857785716571941
7,0.11,0.81,0.8216919051749365,-6.626565357915689
7,0.11,0.91,0.8280592394726617,-6.504095706656875
7,0.21000000000000002,0.01,0.4206349770671555,-3.253794357644233
7,0.21000000000000002,0.11,0.7572661091174399,-3.9507068340935168
7,0.21000000000000002,0.21000000000000002,0.7400124979870659,-4.31200727684107
7,0.21000000000000002,0.31000000000000005,0.5247224975909505,-5.338616331535504
7,0.21000000000000002,0.41000000000000003,0.7713373934850097,-5.214606031813193
7,0.21000000000000002,0.51,0.8020130470395088,-4.6487030528378375
7,0.21000000000000002,0.6100000000000001,0.7755849331617356,-8.522552275525774
7,0.21000000000000002,0.7100000000000001,0.7754246754305704,-8.29754169186565
7,0.21000000000000002,0.81,0.7915133259126118,-9.163465474332298
7,0.21000000000000002,0.91,0.8255420957292829,-10.555603110369917
7,0.31000000000000005,0.01,0.7535625132066863,-4.01855362882414
7,0.31000000000000005,0.11,0.4334946872400386,-3.4331577762151455
7,0.31000000000000005,0.21000000000000002,0.7418480937502213,-3.999822676715378
7,0.31000000000000005,0.31000000000000005,0.4391405514042292,-3.1927664799371582
7,0.31000000000000005,0.41000000000000003,0.760149376307215,-4.949745954096286
7,0.31000000000000005,0.51,0.7799612815890994,-5.490577789000588
7,0.31000000000000005,0.6100000000000001,0.7233137079647609,-5.555247869132026
7,0.31000000000000005,0.7100000000000001,0.7802785158157348,-9.26634157794832
7,0.31000000000000005,0.81,0.7937252857855388,-8.680892417838658
7,0.31000000000000005,0.91,0.7979180540357318,-8.016634726139072
7,0.41000000000000003,0.01,0.7421900857772146,-4.0113773700703055
7,0.41000000000000003,0.11,0.5171468764543533,-3.6567457087337267
7,0.41000000000000003,0.21000000000000002,0.7517721066517489,-3.6923286756912925
7,0.41000000000000003,0.31000000000000005,0.7476427371114759,-4.41162072368512
7,0.41000000000000003,0.41000000000000003,0.7715619893461865,-5.050456280317474
7,0.41000000000000003,0.51,0.7602956042758056,-5.660802189632379
7,0.41000000000000003,0.6100000000000001,0.7226026538227286,-6.03807727874473
7,0.41000000000000003,0.7100000000000001,0.8304510776485715,-6.720418506000868
7,0.41000000000000003,0.81,0.8060862285750252,-9.102063191737821
7,0.41000000000000003,0.91,0.7988298301185882,-8.824994570122525
7,0.51,0.01,0.7064888840541244,-4.082555180850305
7,0.51,0.11,0.4189107480325869,-3.6080605030148436
7,0.51,0.21000000000000002,0.7536843826196024,-3.5748183938587075
7,0.51,0.31000000000000005,0.7636809902797852,-4.063228501895086
7,0.51,0.41000000000000003,0.7877256552023547,-4.169462176074364
7,0.51,0.51,0.792746961755412,-5.3052832602817785
7,0.51,0.6100000000000001,0.7820648406233106,-7.175706113072621
7,0.51,0.7100000000000001,0.7655749976634979,-5.173343026167041
7,0.51,0.81,0.8250265078885215,-6.987222058962459
7,0.51,0.91,0.8125155333961758,-6.947586444725551
7,0.6100000000000001,0.01,0.4224994439897793,-3.3686383206703248
7,0.6100000000000001,0.11,0.6089094412912216,-3.6585365666114478
7,0.6100000000000001,0.21000000000000002,0.41333239141053385,-3.2469579144738243
7,0.6100000000000001,0.31000000000000005,0.7533182699765478,-4.281881586113587
7,0.6100000000000001,0.41000000000000003,0.7607371495238372,-5.444226901700371
7,0.6100000000000001,0.51,0.7590388039393084,-6.10337225101143
7,0.6100000000000001,0.6100000000000001,0.7836259618401528,-7.240796470173906
7,0.6100000000000001,0.7100000000000001,0.7641251636402947,-6.763770465780834
7,0.6100000000000001,0.81,0.799597328049796,-6.793087274301444
7,0.6100000000000001,0.91,0.8129395697798047,-9.925094222500391
7,0.7100000000000001,0.01,0.7617051351283278,-3.6891212566853477
7,0.7100000000000001,0.11,0.4401036971780871,-3.3998588235654763
7,0.7100000000000001,0.21000000000000002,0.7586588160001805,-3.5537822352554804
7,0.7100000000000001,0.31000000000000005,0.4114294482927237,-3.2083119625139482
7,0.7100000000000001,0.41000000000000003,0.7459533291203636,-5.669737946313859
7,0.7100000000000001,0.51,0.7758123672434262,-5.697063761366529
7,0.7100000000000001,0.6100000000000001,0.7760384521314075,-5.872748598370577
7,0.7100000000000001,0.7100000000000001,0.7972000628709791,-8.136044618485045
7,0.7100000000000001,0.81,0.8055637270212174,-8.799099325865928
7,0.7100000000000001,0.91,0.7933920911380222,-9.530697023928306
7,0.81,0.01,0.43203611534887126,-3.194470878354093
7,0.81,0.11,0.7551813610962458,-3.8147933421650335
7,0.81,0.21000000000000002,0.4296098635465439,-3.221132959219351
7,0.81,0.31000000000000005,0.7593815337334361,-4.018168828183313
7,0.81,0.41000000000000003,0.7143572508756604,-5.13652688897895
7,0.81,0.51,0.7803065876343421,-5.722113283788416
7,0.81,0.6100000000000001,0.8000128711972918,-6.107604537117245
7,0.81,0.7100000000000001,0.7996636024543218,-7.748078678500805
7,0.81,0.81,0.7804632152829851,-5.719297044073527
7,0.81,0.91,0.7644874489733151,-5.419856973737885
7,0.91,0.01,0.44266032564586827,-3.2019336609879843
7,0.91,0.11,0.4340094478401754,-3.3906387758390397
7,0.91,0.21000000000000002,0.45689941149737157,-3.5527694683446356
7,0.91,0.31000000000000005,0.7362497527950577,-5.33355372935352
7,0.91,0.41000000000000003,0.73700924999513,-4.829009448018025
7,0.91,0.51,0.7422332538025719,-5.41423449168556
7,0.91,0.6100000000000001,0.7872331167970384,-7.289933891157651
7,0.91,0.7100000000000001,0.7817540300743921,-7.7438670513162435
7,0.91,0.81,0.8100464416401726,-7.112419202693023
7,0.91,0.91,0.7859469119991574,-10.123722489186727
8,0.01,0.01,0.703845556138549,-3.9084718911072365
8,0.01,0.11,0.7591924063861369,-3.6000805041212836
8,0.01,0.21000000000000002,0.7875524360686539,-4.275919191695747
8,0.01,0.31000000000000005,0.7452132298843935,-4.642803280770356
8,0.01,0.41000000000000003,0.7530977711081505,-7.161151794062588
8,0.01,0.51,0.7405062847770749,-6.132398552018983
8,0.01,0.6100000000000001,0.8083866879343987,-5.769022153836767
8,0.01,0.7100000000000001,0.80609598942101,-9.303364552749146
8,0.01,0.81,0.8239214830100536,-10.623485135149618
8,0.01,0.91,0.8413059432059526,-10.006806923165946
8,0.11,0.01,0.4500217568944208,-3.270455269649639
8,0.11,0.11,0.7610061337069054,-3.596645799436149
8,0.11,0.21000000000000002,0.7481346833519638,-4.6719547174298155
8,0.11,0.31000000000000005,0.5041829079389571,-4.270791771712357
8,0.11,0.41000000000000003,0.7455861272290348,-5.445941609843479
8,0.11,0.51,0.7945537000894546,-4.395704539275653
8,0.11,0.6100000000000001,0.772327385470271,-7.434237194602389
8,0.11,0.7100000000000001,0.7775319341570139,-7.2215366584109395
8,0.11,0.81,0.8110824845731257,-7.627518159068568
8,0.11,0.91,0.8527089826762677,-8.85485463375527
8,0.21000000000000002,0.01,0.746048909612,-3.7923707162190374
8,0.21000000000000002,0.11,0.4505381406517699,-3.300329062671111
8,0.21000000000000002,0.21000000000000002,0.7417296743951737,-4.352916325335836
8,0.21000000000000002,0.31000000000000005,0.7495256133377552,-5.517049321540652
8,0.21000000000000002,0.41000000000000003,0.7926010373979807,-5.2886063117861415
8,0.21000000000000002,0.51,0.7730969667434693,-6.11624677361103
8,0.21000000000000002,0.6100000000000001,0.7947786318138242,-5.628029933051504
8,0.21000000000000002,0.7100000000000001,0.8060637662187219,-8.181929736662257
8,0.21000000000000002,0.81,0.8252609811723232,-7.596049823275487
8,0.21000000000000002,0.91,0.8428247779607774,-11.407743819923486
8,0.31000000000000005,0.01,0.45578825348056856,-3.2528344181890345
8,0.31000000000000005,0.11,0.7620314409956336,-3.7734381268725334
8,0.31000000000000005,0.21000000000000002,0.7530309617519378,-3.667154959815707
8,0.31000000000000005,0.31000000000000005,0.7477439588867129,-4.206786071243555
8,0.31000000000000005,0.41000000000000003,0.7715730284340678,-5.016100033709632
8,0.31000000000000005,0.51,0.7613742998801172,-5.5564428830047605
8,0.31000000000000005,0.6100000000000001,0.7767708288505674,-7.319033634289759
8,0.31000000000000005,0.7100000000000001,0.8245910990983248,-6.2921151393685495
8,0.31000000000000005,0.81,0.8233926512300969,-8.909980571664635
8,0.31000000000000005,0.91,0.806294833123684,-6.724117336920927
8,0.41000000000000003,0.01,0.43214313685020894,-3.378754765458267
8,0.41000000000000003,0.11,0.7406646257266403,-3.85388897759064
8,0.41000000000000003,0.21000000000000002,0.7539912016596646,-4.286507804916719
8,0.41000000000000003,0.31000000000000005,0.5055860226042569,-5.646843301810706
8,0.41000000000000003,0.41000000000000003,0.778800581395626,-5.897220203535491
8,0.41000000000000003,0.51,0.7641478788107633,-6.962893008987557
8,0.41000000000000003,0.6100000000000001,0.7962589677423239,-6.973666056528991
8,0.41000000000000003,0.7100000000000001,0.8023852825164796,-8.708588864669355
8,0.41000000000000003,0.81,0.8183054976165295,-11.731528193446568
8,0.41000000000000003,0.91,0.8332892052829266,-10.587559363194167
8,0.51,0.01,0.5264593862928449,-3.4689525041234215
8,0.51,0.11,0.7527678726240993,-3.7943810905133954
8,0.51,0.21000000000000002,0.415025538111513,-3.8484136400677533
8,0.51,0.31000000000000005,0.45608904613181944,-3.9704086812152357
8,0.51,0.41000000000000003,0.7499180000741036,-4.229202671812034
8,0.51,0.51,0.7880390465259551,-8.05409497961524
8,0.51,0.6100000000000001,0.800651489943266,-7.2017531337879515
8,0.51,0.7100000000000001,0.7966302363201976,-7.855148201341441
8,0.51,0.81,0.7777828823775053,-7.377216082896447
8,0.51,0.91,0.8710390493273734,-8.244430403096981
8,0.6100000000000001,0.01,0.45508366411086165,-3.1990758001960966
8,0.6100000000000001,0.11,0.7583192955702543,-3.5304121598909104
8,0.6100000000000001,0.21000000000000002,0.755422654436552,-5.095759183006235
8,0.6100000000000001,0.31000000000000005,0.7473248892463743,-4.194962966924221
8,0.6100000000000001,0.41000000000000003,0.6381924979388713,-6.25325710557376
8,0.6100000000000001,0.51,0.788407739251852,-6.902856265778142
8,0.6100000000000001,0.6100000000000001,0.7922728214412926,-6.58124398417963
8,0.6100000000000001,0.7100000000000001,0.7933155212551355,-7.640871589001569
8,0.6100000000000001,0.81,0.832912115007639,-11.078251043651532
8,0.6100000000000001,0.91,0.8300451651215554,-8.159564878001891
8,0.7100000000000001,0.01,0.4476013708626851,-3.340582123559697
8,0.7100000000000001,0.11,0.44540553713886766,-3.348964349251502
8,0.7100000000000001,0.21000000000000002,0.7605618575587869,-3.734274006651241
8,0.7100000000000001,0.31000000000000005,0.7539607551880181,-4.592984086950536
8,0.7100000000000001,0.41000000000000003,0.7435915865004062,-5.073577691130071
8,0.7100000000000001,0.51,0.7836054887622594,-6.131133143137438
8,0.7100000000000001,0.6100000000000001,0.7931155540049077,-8.138691888266607
8,0.7100000000000001,0.7100000000000001,0.7926493298262357,-7.640278894600147
8,0.7100000000000001,0.81,0.8203450314700603,-6.183457318696497
8,0.7100000000000001,0.91,0.8589242078363895,-11.302988040324443
8,0.81,0.01,0.44545082869008185,-3.2103755183162748
8,0.81,0.11,0.7525785326957701,-3.7223201108895507
8,0.81,0.21000000000000002,0.7586889812722802,-4.058755804717331
8,0.81,0.31000000000000005,0.6597302606329322,-3.970164736149721
8,0.81,0.41000000000000003,0.756653968244791,-5.803415879909851
8,0.81,0.51,0.6888535998063161,-6.938099442561507
8,0.81,0.6100000000000001,0.7639173321425915,-6.61738604879383
8,0.81,0.7100000000000001,0.7930467117577791,-8.946671212706052
8,0.81,0.81,0.7898157268762589,-7.201376385787347
8,0.81,0.91,0.8411202795803547,-8.502195311041797
8,0.91,0.01,0.46285031302832064,-3.3297035803322474
8,0.91,0.11,0.6026450464676599,-3.7618703061663448
8,0.91,0.21000000000000002,0.7430862712673844,-4.307808082877188
8,0.91,0.31000000000000005,0.7713868668768555,-4.660896301704147
8,0.91,0.41000000000000003,0.7887974345241673,-5.063718413910201
8,0.91,0.51,0.7634433552622795,-6.942944031101425
8,0.91,0.6100000000000001,0.8197537329047919,-7.305198019305768
8,0.91,0.7100000000000001,0.8046238899230957,-8.579016024597035
8,0.91,0.81,0.7918656297028065,-9.550351157222444
8,0.91,0.91,0.8622072674334048,-7.777563177195027
9,0.01,0.01,0.706825741547315,-3.7657606142745976
9,0.01,0.11,0.7571131705283835,-3.884712686800318
9,0.01,0.21000000000000002,0.7564116380280919,-4.397995914450628
9,0.01,0.31000000000000005,0.7538238611900143,-4.790779617255001
9,0.01,0.41000000000000003,0.7799189630481933,-7.429106069955807
9,0.01,0.51,0.7838337249226041,-8.001886805073566
9,0.01,0.6100000000000001,0.797687487800916,-8.500751216004208
9,0.01,0.7100000000000001,0.8468667745590209,-9.41415123618517
9,0.01,0.81,0.8275926099883185,-6.5211833818769875
9,0.01,0.91,0.8615048050880432,-14.021260404631066
9,0.11,0.01,0.7598117861689793,-3.5817241687898806
9,0.11,0.11,0.45497070517804894,-3.954350208333611
9,0.11,0.21000000000000002,0.7267647784410252,-4.101539455754098
9,0.11,0.31000000000000005,0.7415256527562936,-5.050210192971192
9,0.11,0.41000000000000003,0.7955552054776086,-6.23381760592502
9,0.11,0.51,0.7784960432185067,-7.569424958542423
9,0.11,0.6100000000000001,0.7955121050278345,-8.399768675468156
9,0.11,0.7100000000000001,0.8198502967755001,-9.883004972490006
9,0.11,0.81,0.8275295933087667,-9.077114920430152
9,0.11,0.91,0.8339518944422404,-10.271754686259321
9,0.21000000000000002,0.01,0.7506740775373246,-3.7226511142449854
9,0.21000000000000002,0.11,0.749213503104531,-4.0791453344959665
9,0.21000000000000002,0.21000000000000002,0.7544857938670452,-3.813501165291563
9,0.21000000000000002,0.31000000000000005,0.7362288399702972,-4.339322802465568
9,0.21000000000000002,0.41000000000000003,0.7756342467334535,-6.77001023806835
9,0.21000000000000002,0.51,0.8195315970314874,-7.283206009173153
9,0.21000000000000002,0.6100000000000001,0.8192976646953158,-7.844369604996079
9,0.21000000000000002,0.7100000000000001,0.8181622372733223,-9.015786436973297
9,0.21000000000000002,0.81,0.8383519106441075,-8.21863700063095
9,0.21000000000000002,0.91,0.8719294309616088,-12.75070683102566
9,0.31000000000000005,0.01,0.7593839525141649,-3.6004230705786893
9,0.31000000000000005,0.11,0.7521938381820089,-3.7830765784463085
9,0.31000000000000005,0.21000000000000002,0.7602170521264067,-3.759629882204136
9,0.31000000000000005,0.31000000000000005,0.7631208705405395,-4.169523141810188
9,0.31000000000000005,0.41000000000000003,0.7604577958583832,-5.471849570808545
9,0.31000000000000005,0.51,0.7733121868636873,-6.987903817840452
9,0.31000000000000005,0.6100000000000001,0.8275282098187341,-8.649024411412087
9,0.31000000000000005,0.7100000000000001,0.8148387339380051,-10.202804877260036
9,0.31000000000000005,0.81,0.822738857070605,-9.37148827451586
9,0.31000000000000005,0.91,0.8657576716608472,-8.759900990088184
9,0.41000000000000003,0.01,0.6918997493882973,-3.672101060724524
9,0.41000000000000003,0.11,0.7395699966052134,-3.9108137097539637
9,0.41000000000000003,0.21000000000000002,0.6125569097283815,-4.019564038586041
9,0.41000000000000003,0.31000000000000005,0.7721674034992855,-4.830741244825659
9,0.41000000000000003,0.41000000000000003,0.7893536392185423,-5.453842815252662
9,0.41000000000000003,0.51,0.788652311762174,-7.070057728851819
9,0.41000000000000003,0.6100000000000001,0.8165699117713504,-7.4040487524277125
9,0.41000000000000003,0.7100000000000001,0.8116271376609803,-6.645003129099098
9,0.41000000000000003,0.81,0.8272108965449864,-7.724476955101488
9,0.41000000000000003,0.91,0.8481221954027812,-9.643874823820058
9,0.51,0.01,0.4472527144683732,-3.188256417272358
9,0.51,0.11,0.7627483861313925,-3.9368979756162528
9,0.51,0.21000000000000002,0.7565503820363018,-3.4765353026191397
9,0.51,0.31000000000000005,0.7870277365048728,-3.888988506005548
9,0.51,0.41000000000000003,0.762021130654547,-6.812774446359835
9,0.51,0.51,0.7865181803703307,-7.132209632919711
9,0.51,0.6100000000000001,0.8131625629133648,-7.002602565818392
9,0.51,0.7100000000000001,0.8045460747347938,-8.578556453555015
9,0.51,0.81,0.8433860103289287,-8.038314001647215
9,0.51,0.91,0.8509811540444692,-8.24299157414701
9,0.6100000000000001,0.01,0.44794940594583743,-3.2919004673390067
9,0.6100000000000001,0.11,0.4489276722694437,-3.2981348951419593
9,0.6100000000000001,0.21000000000000002,0.743843668202559,-4.822381543472648
9,0.6100000000000001,0.31000000000000005,0.7721383723947737,-4.521325729153739
9,0.6100000000000001,0.41000000000000003,0.7791622536049948,-8.691482681194362
9,0.6100000000000001,0.51,0.7980768637524711,-6.5834611131593626
9,0.6100000000000001,0.6100000000000001,0.812338055504693,-7.655210862178941
9,0.6100000000000001,0.7100000000000001,0.8260397460725574,-8.46749601171822
9,0.6100000000000001,0.81,0.8435907502969106,-6.388809817354239
9,0.6100000000000001,0.91,0.8528835674126943,-11.29110067237891
9,0.7100000000000001,0.01,0.4567575395624671,-3.2977287996831763
9,0.7100000000000001,0.11,0.7608073052846724,-4.016328255261211
9,0.7100000000000001,0.21000000000000002,0.7669196929368708,-4.339572106942564
9,0.7100000000000001,0.31000000000000005,0.726080367134677,-6.399253413628782
9,0.7100000000000001,0.41000000000000003,0.7496560231679017,-5.810552210088534
9,0.7100000000000001,0.51,0.7811445746156904,-7.071380199272217
9,0.7100000000000001,0.6100000000000001,0.8027954892979728,-8.93131716097843
9,0.7100000000000001,0.7100000000000001,0.809178113937378,-7.257523403039741
9,0.7100000000000001,0.81,0.8388317048549652,-8.536873857411486
9,0.7100000000000001,0.91,0.83771935833825,-10.067686904515421
9,0.81,0.01,0.45140741775847143,-3.358284811792201
9,0.81,0.11,0.7660462428298263,-3.858203454262652
9,0.81,0.21000000000000002,0.4789476133727779,-3.45850412832721
9,0.81,0.31000000000000005,0.7533282132612333,-5.140465233939634
9,0.81,0.41000000000000003,0.7771440790759194,-5.34594725440415
9,0.81,0.51,0.7795582466655308,-8.563075564324244
9,0.81,0.6100000000000001,0.7878021521700753,-7.550674375613571
9,0.81,0.7100000000000001,0.8207749174700844,-8.688849545363091
9,0.81,0.81,0.8317382911841075,-8.597583199634151
9,0.81,0.91,0.8489069071080949,-9.661877249144034
9,0.91,0.01,0.44334615564180746,-3.312965511189958
9,0.91,0.11,0.7643947175807422,-3.711423775936399
9,0.91,0.21000000000000002,0.7635070654253163,-3.8969124219131013
9,0.91,0.31000000000000005,0.6819461006257269,-5.389723502183009
9,0.91,0.41000000000000003,0.8035306957032945,-5.6778997247576966
9,0.91,0.51,0.7699253012736638,-8.032337690343947
9,0.91,0.6100000000000001,0.8005480166938571,-7.604515538187392
9,0.91,0.7100000000000001,0.8129620578553942,-9.140433223902008
9,0.91,0.81,0.8288876970609028,-9.380981396646328
9,0.91,0.91,0.8410468068387773,-10.16542130168266
10,0.01,0.01,0.7462818552553654,-3.607815719753885
10,0.01,0.11,0.7501248827204108,-3.955826487420881
10,0.01,0.21000000000000002,0.7445343533903361,-4.460075971801965
10,0.01,0.31000000000000005,0.7536127027869225,-5.4878480314077205
10,0.01,0.41000000000000003,0.78057434797287,-5.9783729117807205
10,0.01,0.51,0.7995893102884292,-6.124370997403841
10,0.01,0.6100000000000001,0.8488246279954911,-9.281241082534113
10,0.01,0.7100000000000001,0.8548984289169311,-11.023860005105474
10,0.01,0.81,0.843744222521782,-8.732446077005813
10,0.01,0.91,0.8628272807598114,-8.678536073348667
10,0.11,0.01,0.7583170183002947,-3.813671009466245
10,0.11,0.11,0.7504608750343322,-3.9721891685235926
10,0.11,0.21000000000000002,0.7437113796174526,-4.366392205708349
10,0.11,0.31000000000000005,0.7317022775486113,-5.7206186474439855
10,0.11,0.41000000000000003,0.789131274521351,-7.914624494662749
10,0.11,0.51,0.8006635701656342,-8.355552231892364
10,0.11,0.6100000000000001,0.8239816963672638,-9.503090492084723
10,0.11,0.7100000000000001,0.8243205147981645,-6.450918808234839
10,0.11,0.81,0.8645842087268829,-10.444107231600258
10,0.11,0.91,0.8627369213104249,-8.396047403072988
10,0.21000000000000002,0.01,0.7120283243805171,-3.7125034009548736
10,0.21000000000000002,0.11,0.7502961558755488,-3.5076533842763844
10,0.21000000000000002,0.21000000000000002,0.7669222423434258,-4.630281712773789
10,0.21000000000000002,0.31000000000000005,0.7609086699783802,-5.578204434546771
10,0.21000000000000002,0.41000000000000003,0.7964534667134285,-6.758159746163808
10,0.21000000000000002,0.51,0.8083734425902367,-9.632044997193072
10,0.21000000000000002,0.6100000000000001,0.8011212062835693,-6.700415905506274
10,0.21000000000000002,0.7100000000000001,0.8364804959297182,-8.037702532301212
10,0.21000000000000002,0.81,0.850786954164505,-7.894774942301264
10,0.21000000000000002,0.91,0.8678004032373428,-8.544676460226905
10,0.31000000000000005,0.01,0.7465375536680221,-3.668528221024605
10,0.31000000000000005,0.11,0.7433049326576292,-4.281427716591999
10,0.31000000000000005,0.21000000000000002,0.6303370081540197,-4.227805650905964
10,0.31000000000000005,0.31000000000000005,0.7683488738536834,-6.985038726009951
10,0.31000000000000005,0.41000000000000003,0.7863876280188561,-6.383094811362841
10,0.31000000000000005,0.51,0.8056706640124321,-6.60161418928498
10,0.31000000000000005,0.6100000000000001,0.8098636904358865,-7.263416869441356
10,0.31000000000000005,0.7100000000000001,0.8447202938795091,-8.502458189389696
10,0.31000000000000005,0.81,0.8427074664831162,-10.14853553428155
